,filename,range_lambdas,alpha_half,run_time,best_feasible_obj,best_lb,number_lagrangian_iterations,what_stopped_lagrangian
270,cap71,80,2,11.225505590438843,932615.75,926365.1833865156,201,max iterations
271,cap71,80,4,11.620661735534668,932615.75,931362.122854035,201,max iterations
272,cap71,80,6,2.1092193126678467,932615.75,932566.5489944521,16,reached dual gap tolerance
273,cap71,80,8,1.9814138412475586,932615.75,932536.3260970731,15,reached dual gap tolerance
274,cap71,80,10,2.157686948776245,932615.75,932585.84375,19,reached dual gap tolerance
275,cap71,80,12,2.00656795501709,932615.75,932597.3,16,reached dual gap tolerance
276,cap71,80,14,2.0472826957702637,932615.75,932535.368771029,17,reached dual gap tolerance
277,cap71,80,16,2.1896700859069824,932615.75,932556.0218893973,19,reached dual gap tolerance
278,cap71,80,18,2.4446682929992676,932615.75,932537.6572818973,19,reached dual gap tolerance
279,cap71,80,20,2.2933812141418457,932615.75,932539.706085793,19,reached dual gap tolerance
280,cap71,90,2,10.854755878448486,932615.75,926365.1833865156,201,max iterations
281,cap71,90,4,11.638180255889893,932615.75,931362.122854035,201,max iterations
282,cap71,90,6,2.5229246616363525,932615.75,932566.5489944521,16,reached dual gap tolerance
283,cap71,90,8,2.2233352661132812,932615.75,932536.3260970731,15,reached dual gap tolerance
284,cap71,90,10,2.306002378463745,932615.75,932585.84375,19,reached dual gap tolerance
285,cap71,90,12,2.5283420085906982,932615.75,932597.3,16,reached dual gap tolerance
286,cap71,90,14,2.3321733474731445,932615.75,932535.368771029,17,reached dual gap tolerance
287,cap71,90,16,2.300739288330078,932615.75,932556.0218893973,19,reached dual gap tolerance
288,cap71,90,18,2.61112904548645,932615.75,932537.6572818973,19,reached dual gap tolerance
289,cap71,90,20,2.325235605239868,932615.75,932539.706085793,19,reached dual gap tolerance
290,cap71,100,2,11.264879941940308,932615.75,926365.1833865156,201,max iterations
291,cap71,100,4,11.864144086837769,932615.75,931362.122854035,201,max iterations
292,cap71,100,6,2.2966225147247314,932615.75,932566.5489944521,16,reached dual gap tolerance
293,cap71,100,8,2.6562376022338867,932615.75,932536.3260970731,15,reached dual gap tolerance
294,cap71,100,10,2.6786301136016846,932615.75,932585.84375,19,reached dual gap tolerance
295,cap71,100,12,2.463853120803833,932615.75,932597.3,16,reached dual gap tolerance
296,cap71,100,14,2.59832763671875,932615.75,932535.368771029,17,reached dual gap tolerance
297,cap71,100,16,2.701563596725464,932615.75,932556.0218893973,19,reached dual gap tolerance
298,cap71,100,18,2.9967808723449707,932615.75,932537.6572818973,19,reached dual gap tolerance
299,cap71,100,20,2.702040433883667,932615.75,932539.706085793,19,reached dual gap tolerance
300,cap72,10,2,0.3950662612915039,0.0,0.0,0,unclear if the intergrality property holds
301,cap72,10,4,0.37543296813964844,0.0,0.0,0,unclear if the intergrality property holds
302,cap72,10,6,0.40318870544433594,0.0,0.0,0,unclear if the intergrality property holds
303,cap72,10,8,0.3257119655609131,0.0,0.0,0,unclear if the intergrality property holds
304,cap72,10,10,0.3768138885498047,0.0,0.0,0,unclear if the intergrality property holds
305,cap72,10,12,0.4287087917327881,0.0,0.0,0,unclear if the intergrality property holds
306,cap72,10,14,0.3774223327636719,0.0,0.0,0,unclear if the intergrality property holds
307,cap72,10,16,0.3979172706604004,0.0,0.0,0,unclear if the intergrality property holds
308,cap72,10,18,0.3617875576019287,0.0,0.0,0,unclear if the intergrality property holds
309,cap72,10,20,0.37700319290161133,0.0,0.0,0,unclear if the intergrality property holds
310,cap72,20,2,0.6200830936431885,0.0,0.0,0,unclear if the intergrality property holds
311,cap72,20,4,0.618011474609375,0.0,0.0,0,unclear if the intergrality property holds
312,cap72,20,6,0.5302858352661133,0.0,0.0,0,unclear if the intergrality property holds
313,cap72,20,8,0.6407849788665771,0.0,0.0,0,unclear if the intergrality property holds
314,cap72,20,10,0.4636235237121582,0.0,0.0,0,unclear if the intergrality property holds
315,cap72,20,12,0.6086485385894775,0.0,0.0,0,unclear if the intergrality property holds
316,cap72,20,14,0.6724951267242432,0.0,0.0,0,unclear if the intergrality property holds
317,cap72,20,16,0.5663785934448242,0.0,0.0,0,unclear if the intergrality property holds
318,cap72,20,18,0.6591060161590576,0.0,0.0,0,unclear if the intergrality property holds
319,cap72,20,20,0.47320103645324707,0.0,0.0,0,unclear if the intergrality property holds
320,cap72,30,2,10.329088926315308,977799.4000000001,963050.3190551376,201,max iterations
321,cap72,30,4,10.452209234237671,977799.4000000001,977587.7975750631,201,max iterations
322,cap72,30,6,1.4531915187835693,977799.4000000001,977736.783743267,18,reached dual gap tolerance
323,cap72,30,8,1.9477078914642334,977799.4000000001,977716.3486460008,22,reached dual gap tolerance
324,cap72,30,10,1.8253836631774902,977799.4000000001,977719.1526131406,19,reached dual gap tolerance
325,cap72,30,12,2.0638325214385986,977799.4000000001,977759.2554758089,23,reached dual gap tolerance
326,cap72,30,14,2.273456335067749,977799.4000000001,977780.9500000002,26,reached dual gap tolerance
327,cap72,30,16,2.2868168354034424,977799.4000000001,977799.4000000003,28,reached subgradient tolerance and dual gap tolerance
328,cap72,30,18,2.022783041000366,977799.4000000001,977722.4699526044,25,reached dual gap tolerance
329,cap72,30,20,2.140408754348755,977799.4000000001,977712.8646253994,27,reached dual gap tolerance
330,cap72,40,2,10.389555931091309,982615.75,949954.2441344387,201,max iterations
331,cap72,40,4,10.31644344329834,977799.4000000001,974614.0232829282,201,max iterations
332,cap72,40,6,2.907738208770752,977799.4000000001,977702.0379200892,37,reached dual gap tolerance
333,cap72,40,8,1.9385557174682617,977799.4000000001,977719.2066885931,18,reached dual gap tolerance
334,cap72,40,10,2.0090906620025635,977799.4000000001,977780.9500000001,19,reached dual gap tolerance
335,cap72,40,12,2.2151293754577637,977799.4000000001,977780.9500000002,22,reached dual gap tolerance
336,cap72,40,14,2.3308253288269043,977799.4000000001,977722.4296865388,26,reached dual gap tolerance
337,cap72,40,16,2.3843963146209717,977799.4000000001,977705.1500000001,28,reached dual gap tolerance
338,cap72,40,18,1.9976284503936768,977799.4000000001,977799.4000000001,26,reached subgradient tolerance and dual gap tolerance
339,cap72,40,20,2.252650499343872,977799.4000000001,977739.0242449509,31,reached dual gap tolerance
340,cap72,50,2,10.661601066589355,977799.4000000001,953728.3428778218,201,max iterations
341,cap72,50,4,10.776220560073853,977799.4000000001,975666.5688424561,201,max iterations
342,cap72,50,6,2.5716497898101807,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
343,cap72,50,8,1.9402227401733398,977799.4000000001,977723.244665926,21,reached dual gap tolerance
344,cap72,50,10,1.9103233814239502,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
345,cap72,50,12,1.9493725299835205,977799.4000000001,977741.615070967,20,reached dual gap tolerance
346,cap72,50,14,2.083925247192383,977799.4000000001,977725.723128237,22,reached dual gap tolerance
347,cap72,50,16,2.2969253063201904,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
348,cap72,50,18,2.352407932281494,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
349,cap72,50,20,2.444106340408325,977799.4000000001,977711.658397464,27,reached dual gap tolerance
350,cap72,60,2,10.756019592285156,977799.4000000001,953728.3428778218,201,max iterations
351,cap72,60,4,11.052528381347656,977799.4000000001,975666.5688424561,201,max iterations
352,cap72,60,6,2.7399754524230957,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
353,cap72,60,8,2.0279247760772705,977799.4000000001,977723.244665926,21,reached dual gap tolerance
354,cap72,60,10,1.971602201461792,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
355,cap72,60,12,1.925825595855713,977799.4000000001,977741.615070967,20,reached dual gap tolerance
356,cap72,60,14,2.1489970684051514,977799.4000000001,977725.723128237,22,reached dual gap tolerance
357,cap72,60,16,2.2279887199401855,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
358,cap72,60,18,2.873473882675171,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
359,cap72,60,20,2.7015063762664795,977799.4000000001,977711.658397464,27,reached dual gap tolerance
360,cap72,70,2,10.678339958190918,977799.4000000001,953728.3428778218,201,max iterations
361,cap72,70,4,11.202378988265991,977799.4000000001,975666.5688424561,201,max iterations
362,cap72,70,6,2.7598299980163574,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
363,cap72,70,8,2.4417595863342285,977799.4000000001,977723.244665926,21,reached dual gap tolerance
364,cap72,70,10,2.306645631790161,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
365,cap72,70,12,2.171396017074585,977799.4000000001,977741.615070967,20,reached dual gap tolerance
366,cap72,70,14,2.1390738487243652,977799.4000000001,977725.723128237,22,reached dual gap tolerance
367,cap72,70,16,2.690415859222412,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
368,cap72,70,18,2.677945375442505,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
369,cap72,70,20,2.6891520023345947,977799.4000000001,977711.658397464,27,reached dual gap tolerance
370,cap72,80,2,11.380640745162964,977799.4000000001,953728.3428778218,201,max iterations
371,cap72,80,4,11.488605499267578,977799.4000000001,975666.5688424561,201,max iterations
372,cap72,80,6,2.767665386199951,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
373,cap72,80,8,2.445462465286255,977799.4000000001,977723.244665926,21,reached dual gap tolerance
374,cap72,80,10,2.257798910140991,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
375,cap72,80,12,2.6841061115264893,977799.4000000001,977741.615070967,20,reached dual gap tolerance
376,cap72,80,14,2.4899768829345703,977799.4000000001,977725.723128237,22,reached dual gap tolerance
377,cap72,80,16,2.8070321083068848,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
378,cap72,80,18,3.1264567375183105,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
379,cap72,80,20,3.169532299041748,977799.4000000001,977711.658397464,27,reached dual gap tolerance
380,cap72,90,2,12.259147882461548,977799.4000000001,953728.3428778218,201,max iterations
381,cap72,90,4,11.404176950454712,977799.4000000001,975666.5688424561,201,max iterations
382,cap72,90,6,2.9359376430511475,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
383,cap72,90,8,2.6714038848876953,977799.4000000001,977723.244665926,21,reached dual gap tolerance
384,cap72,90,10,2.8426895141601562,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
385,cap72,90,12,2.8228759765625,977799.4000000001,977741.615070967,20,reached dual gap tolerance
386,cap72,90,14,2.7391109466552734,977799.4000000001,977725.723128237,22,reached dual gap tolerance
387,cap72,90,16,3.0145785808563232,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
388,cap72,90,18,3.0503108501434326,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
389,cap72,90,20,2.8882856369018555,977799.4000000001,977711.658397464,27,reached dual gap tolerance
390,cap72,100,2,11.467613935470581,977799.4000000001,953728.3428778218,201,max iterations
391,cap72,100,4,12.536041736602783,977799.4000000001,975666.5688424561,201,max iterations
392,cap72,100,6,3.0256989002227783,977799.4000000001,977712.9249183782,30,reached dual gap tolerance
393,cap72,100,8,2.687093496322632,977799.4000000001,977723.244665926,21,reached dual gap tolerance
394,cap72,100,10,2.808068037033081,977799.4000000001,977713.1428993912,21,reached dual gap tolerance
395,cap72,100,12,2.7430922985076904,977799.4000000001,977741.615070967,20,reached dual gap tolerance
396,cap72,100,14,2.923365354537964,977799.4000000001,977725.723128237,22,reached dual gap tolerance
397,cap72,100,16,2.714038848876953,977799.4000000001,977737.9688696935,26,reached dual gap tolerance
398,cap72,100,18,3.034825086593628,977799.4000000001,977780.9500000003,31,reached dual gap tolerance
399,cap72,100,20,2.8785979747772217,977799.4000000001,977711.658397464,27,reached dual gap tolerance
400,cap81,10,2,0.49706315994262695,0.0,0.0,0,unclear if the intergrality property holds
401,cap81,10,4,0.34627795219421387,0.0,0.0,0,unclear if the intergrality property holds
402,cap81,10,6,0.44441938400268555,0.0,0.0,0,unclear if the intergrality property holds
403,cap81,10,8,0.4161684513092041,0.0,0.0,0,unclear if the intergrality property holds
404,cap81,10,10,0.3849799633026123,0.0,0.0,0,unclear if the intergrality property holds
405,cap81,10,12,0.4005265235900879,0.0,0.0,0,unclear if the intergrality property holds
406,cap81,10,14,0.4138195514678955,0.0,0.0,0,unclear if the intergrality property holds
407,cap81,10,16,0.348724365234375,0.0,0.0,0,unclear if the intergrality property holds
408,cap81,10,18,0.4004843235015869,0.0,0.0,0,unclear if the intergrality property holds
409,cap81,10,20,0.3944430351257324,0.0,0.0,0,unclear if the intergrality property holds
410,cap81,20,2,11.718868732452393,846780.2125,817740.3196155613,201,max iterations
411,cap81,20,4,13.992283582687378,849729.7125,828600.9846260775,201,max iterations
412,cap81,20,6,12.207850933074951,839463.925,833785.5602495812,201,max iterations
413,cap81,20,8,12.99039363861084,839463.925,835025.9951338222,201,max iterations
414,cap81,20,10,12.643273830413818,839654.4,836200.08067744,201,max iterations
415,cap81,20,12,13.633982419967651,838499.2875,837016.7795219581,201,max iterations
416,cap81,20,14,13.564154386520386,838499.2875,837017.0962666924,201,max iterations
417,cap81,20,16,14.428291082382202,838499.2875,837016.9763454479,201,max iterations
418,cap81,20,18,13.624019384384155,838499.2875,837016.2711884773,201,max iterations
419,cap81,20,20,13.439071655273438,838499.2875,837016.4805760403,201,max iterations
420,cap81,30,2,15.039614915847778,854733.7000000001,795478.759090909,201,max iterations
421,cap81,30,4,12.208871126174927,846780.2125,830950.1228165156,201,max iterations
422,cap81,30,6,13.518425226211548,839654.4,827181.2385579371,201,max iterations
423,cap81,30,8,15.88373875617981,839654.4,834047.3976214891,201,max iterations
424,cap81,30,10,14.5910484790802,839654.4,835581.6441871049,201,max iterations
425,cap81,30,12,14.791829109191895,839654.4,836444.919854512,201,max iterations
426,cap81,30,14,15.231765747070312,839654.4,836197.8880515498,201,max iterations
427,cap81,30,16,14.618552207946777,838499.2875,837012.741367739,201,max iterations
428,cap81,30,18,14.572262287139893,838499.2875,837016.7617704205,201,max iterations
429,cap81,30,20,15.677019596099854,838499.2875,837015.7445156896,201,max iterations
430,cap81,40,2,14.632369756698608,854733.7000000001,795478.759090909,201,max iterations
431,cap81,40,4,15.60255217552185,846780.2125,830950.1228165156,201,max iterations
432,cap81,40,6,15.151556491851807,839654.4,827181.2385579371,201,max iterations
433,cap81,40,8,15.779133081436157,839654.4,834047.3976214891,201,max iterations
434,cap81,40,10,15.035270690917969,839654.4,835581.6441871049,201,max iterations
435,cap81,40,12,15.619715929031372,839654.4,836444.919854512,201,max iterations
436,cap81,40,14,15.803983688354492,839654.4,836197.8880515498,201,max iterations
437,cap81,40,16,15.473190307617188,838499.2875,837012.741367739,201,max iterations
438,cap81,40,18,15.494997262954712,838499.2875,837016.7617704205,201,max iterations
439,cap81,40,20,15.376647233963013,838499.2875,837015.7445156896,201,max iterations
440,cap81,50,2,15.5796058177948,854733.7000000001,795478.759090909,201,max iterations
441,cap81,50,4,15.641227006912231,846780.2125,830950.1228165156,201,max iterations
442,cap81,50,6,15.710044860839844,839654.4,827181.2385579371,201,max iterations
443,cap81,50,8,15.913307189941406,839654.4,834047.3976214891,201,max iterations
444,cap81,50,10,15.330265045166016,839654.4,835581.6441871049,201,max iterations
445,cap81,50,12,15.728325366973877,839654.4,836444.919854512,201,max iterations
446,cap81,50,14,15.28845500946045,839654.4,836197.8880515498,201,max iterations
447,cap81,50,16,15.48928689956665,838499.2875,837012.741367739,201,max iterations
448,cap81,50,18,15.682328462600708,838499.2875,837016.7617704205,201,max iterations
449,cap81,50,20,15.357127904891968,838499.2875,837015.7445156896,201,max iterations
450,cap81,60,2,15.236934423446655,854733.7000000001,795478.759090909,201,max iterations
451,cap81,60,4,16.11476159095764,846780.2125,830950.1228165156,201,max iterations
452,cap81,60,6,15.75665020942688,839654.4,827181.2385579371,201,max iterations
453,cap81,60,8,16.283682346343994,839654.4,834047.3976214891,201,max iterations
454,cap81,60,10,16.050841808319092,839654.4,835581.6441871049,201,max iterations
455,cap81,60,12,16.58171033859253,839654.4,836444.919854512,201,max iterations
456,cap81,60,14,16.608637809753418,839654.4,836197.8880515498,201,max iterations
457,cap81,60,16,16.347660541534424,838499.2875,837012.741367739,201,max iterations
458,cap81,60,18,16.13804578781128,838499.2875,837016.7617704205,201,max iterations
459,cap81,60,20,16.030676126480103,838499.2875,837015.7445156896,201,max iterations
460,cap81,70,2,15.228808403015137,854733.7000000001,795478.759090909,201,max iterations
461,cap81,70,4,15.945715188980103,846780.2125,830950.1228165156,201,max iterations
462,cap81,70,6,15.450807332992554,839654.4,827181.2385579371,201,max iterations
463,cap81,70,8,16.486820697784424,839654.4,834047.3976214891,201,max iterations
464,cap81,70,10,16.796183586120605,839654.4,835581.6441871049,201,max iterations
465,cap81,70,12,16.101152658462524,839654.4,836444.919854512,201,max iterations
466,cap81,70,14,16.360119581222534,839654.4,836197.8880515498,201,max iterations
467,cap81,70,16,17.331550121307373,838499.2875,837012.741367739,201,max iterations
468,cap81,70,18,16.39718008041382,838499.2875,837016.7617704205,201,max iterations
469,cap81,70,20,16.214606761932373,838499.2875,837015.7445156896,201,max iterations
470,cap81,80,2,15.861790657043457,854733.7000000001,795478.759090909,201,max iterations
471,cap81,80,4,16.781986951828003,846780.2125,830950.1228165156,201,max iterations
472,cap81,80,6,16.5191707611084,839654.4,827181.2385579371,201,max iterations
473,cap81,80,8,17.986127853393555,839654.4,834047.3976214891,201,max iterations
474,cap81,80,10,16.735203981399536,839654.4,835581.6441871049,201,max iterations
475,cap81,80,12,16.47990608215332,839654.4,836444.919854512,201,max iterations
476,cap81,80,14,16.91619110107422,839654.4,836197.8880515498,201,max iterations
477,cap81,80,16,16.607061862945557,838499.2875,837012.741367739,201,max iterations
478,cap81,80,18,16.22931432723999,838499.2875,837016.7617704205,201,max iterations
479,cap81,80,20,16.906682014465332,838499.2875,837015.7445156896,201,max iterations
480,cap81,90,2,16.010432481765747,854733.7000000001,795478.759090909,201,max iterations
481,cap81,90,4,16.210302352905273,846780.2125,830950.1228165156,201,max iterations
482,cap81,90,6,16.04161548614502,839654.4,827181.2385579371,201,max iterations
483,cap81,90,8,17.341843128204346,839654.4,834047.3976214891,201,max iterations
484,cap81,90,10,16.3969144821167,839654.4,835581.6441871049,201,max iterations
485,cap81,90,12,16.491035223007202,839654.4,836444.919854512,201,max iterations
486,cap81,90,14,17.88042378425598,839654.4,836197.8880515498,201,max iterations
487,cap81,90,16,17.38773226737976,838499.2875,837012.741367739,201,max iterations
488,cap81,90,18,16.369219541549683,838499.2875,837016.7617704205,201,max iterations
489,cap81,90,20,16.130504846572876,838499.2875,837015.7445156896,201,max iterations
490,cap81,100,2,16.349753856658936,854733.7000000001,795478.759090909,201,max iterations
491,cap81,100,4,16.641933917999268,846780.2125,830950.1228165156,201,max iterations
492,cap81,100,6,16.36852240562439,839654.4,827181.2385579371,201,max iterations
493,cap81,100,8,17.359388828277588,839654.4,834047.3976214891,201,max iterations
494,cap81,100,10,16.793848037719727,839654.4,835581.6441871049,201,max iterations
495,cap81,100,12,16.577858448028564,839654.4,836444.919854512,201,max iterations
496,cap81,100,14,17.2264244556427,839654.4,836197.8880515498,201,max iterations
497,cap81,100,16,16.242689609527588,838499.2875,837012.741367739,201,max iterations
498,cap81,100,18,16.791524410247803,838499.2875,837016.7617704205,201,max iterations
499,cap81,100,20,17.86716341972351,838499.2875,837015.7445156896,201,max iterations
500,cap82,10,2,15.952147722244263,934362.5750000001,872823.6695674184,201,max iterations
501,cap82,10,4,16.14322304725647,916096.1875000001,899108.335827625,201,max iterations
502,cap82,10,6,15.749335527420044,914640.2999999999,902493.1348559335,201,max iterations
503,cap82,10,8,16.806295156478882,914640.2999999999,904688.0883708321,201,max iterations
504,cap82,10,10,15.897379875183105,914640.2999999999,906654.033716068,201,max iterations
505,cap82,10,12,16.458726406097412,914640.2999999999,908033.6068539748,201,max iterations
506,cap82,10,14,16.44522762298584,914640.2999999999,908361.61529064,201,max iterations
507,cap82,10,16,16.525391578674316,914640.2999999999,909186.8388425942,201,max iterations
508,cap82,10,18,16.392686367034912,910889.5625,909343.9168959276,201,max iterations
509,cap82,10,20,16.53658175468445,910889.5625,909527.2613232257,201,max iterations
510,cap82,20,2,16.137329578399658,910889.5625,870490.5468501414,201,max iterations
511,cap82,20,4,16.665278911590576,910889.5625,903519.5748651526,201,max iterations
512,cap82,20,6,16.519411325454712,910889.5625,904834.8155943784,201,max iterations
513,cap82,20,8,16.923884630203247,910889.5625,908499.8592761363,201,max iterations
514,cap82,20,10,16.742307424545288,910889.5625,909807.2021035303,201,max iterations
515,cap82,20,12,16.7492892742157,910889.5625,910032.2590407028,201,max iterations
516,cap82,20,14,16.408684730529785,910889.5625,910087.1827351718,201,max iterations
517,cap82,20,16,16.735275745391846,910889.5625,910155.3773322799,201,max iterations
518,cap82,20,18,16.82826590538025,910889.5625,910223.2640639294,201,max iterations
519,cap82,20,20,16.825690984725952,910889.5625,910309.6906433821,201,max iterations
520,cap82,30,2,15.602973937988281,910889.5625,870490.5468501414,201,max iterations
521,cap82,30,4,16.921865463256836,910889.5625,903519.5748651526,201,max iterations
522,cap82,30,6,16.40629768371582,910889.5625,904834.8155943784,201,max iterations
523,cap82,30,8,16.713097095489502,910889.5625,908499.8592761363,201,max iterations
524,cap82,30,10,16.478435277938843,910889.5625,909807.2021035303,201,max iterations
525,cap82,30,12,16.606265783309937,910889.5625,910032.2590407028,201,max iterations
526,cap82,30,14,16.401822805404663,910889.5625,910087.1827351718,201,max iterations
527,cap82,30,16,17.099801540374756,910889.5625,910155.3773322799,201,max iterations
528,cap82,30,18,16.91361427307129,910889.5625,910223.2640639294,201,max iterations
529,cap82,30,20,16.75408411026001,910889.5625,910309.6906433821,201,max iterations
530,cap82,40,2,16.590728044509888,910889.5625,870490.5468501414,201,max iterations
531,cap82,40,4,16.94398808479309,910889.5625,903519.5748651526,201,max iterations
532,cap82,40,6,16.843476057052612,910889.5625,904834.8155943784,201,max iterations
533,cap82,40,8,17.128571271896362,910889.5625,908499.8592761363,201,max iterations
534,cap82,40,10,16.979971408843994,910889.5625,909807.2021035303,201,max iterations
535,cap82,40,12,16.905181407928467,910889.5625,910032.2590407028,201,max iterations
536,cap82,40,14,16.687026023864746,910889.5625,910087.1827351718,201,max iterations
537,cap82,40,16,16.207119941711426,910889.5625,910155.3773322799,201,max iterations
538,cap82,40,18,15.955636501312256,910889.5625,910223.2640639294,201,max iterations
539,cap82,40,20,17.42649221420288,910889.5625,910309.6906433821,201,max iterations
540,cap82,50,2,15.20253610610962,910889.5625,870490.5468501414,201,max iterations
541,cap82,50,4,16.356423139572144,910889.5625,903519.5748651526,201,max iterations
